NPI,Name,Telephone,City,State2,Zip5,address,match,lat,lon
1720144330,ASSOCIATED PROSTHETICS AND ORTHOTICS,5625312357,LAKEWOOD,CA,90712,"5241 PARAMOUNT BLVD, LAKEWOOD, CA, 90712",True,33.85315363700005,-118.15985902099999
1356549836,RUSSELL JOHN MOLINA,7603454779,PALM DESERT,CA,92260,"73345 HIGHWAY 111, PALM DESERT, CA, 92260",False,,
1497704548,"HEALTH-O-MED, INC.",3236546890,WEST HOLLYWOOD,CA,90046,"7606 SANTA MONICA BLVD, WEST HOLLYWOOD, CA, 90046",True,34.090770623000026,-118.35547071299999
1457366874,MCKINLAY ENTERPRISES INC,5592267500,FRESNO,CA,93710,"343 E SHAW AVE, FRESNO, CA, 93710",True,36.80854332200005,-119.78259088499999
1134147036,JOY'S RETURN,2092233650,JACKSON,CA,95642,"10350 SPUNN RD, JACKSON, CA, 95642",True,38.35968144200007,-120.78526639199998
1851466882,"CAPSTONE ORTHOPEDIC, INC.",2098348600,TRACY,CA,95376,"1355 BESSIE AVE, TRACY, CA, 95376",True,37.74254838400003,-121.43305235099996
1609942960,HOVANESS ABASSIAN & GARO ABASSIAN,8185070662,GLENDALE,CA,91205,"1112 S GLENDALE AVE, GLENDALE, CA, 91205",True,34.13342618200005,-118.25193890799994
1922104751,FONTANA ARTIFICIAL LIMB & BRACE INC.,9098223233,FONTANA,CA,92335,"8576 NUEVO AVE, FONTANA, CA, 92335",True,34.09800877300006,-117.43698352799998
1881861532,ADVANCED PROSTHETICS INC.,3106715330,INGLEWOOD,CA,90301,"301 N PRAIRIE AVE, INGLEWOOD, CA, 90301",True,33.96064793600004,-118.34393269399999
1508876442,CARLOS VALENZUELA,6192809174,SAN DIEGO,CA,92104,"4224 OHIO ST, SAN DIEGO, CA, 92104",True,32.754263535000064,-117.128934088
1194834192,"ACE ORTHOPEDICS, INC.",5629236400,DOWNEY,CA,90242,"7860 IMPERIAL HWY, DOWNEY, CA, 90242",True,33.925853318000065,-118.15570204799997
1912955881,"VALLEY INSTITUTE OF PROSTHETICS & ORTHOTICS, INC.",6613221005,BAKERSFIELD,CA,93301,"1524 21ST ST, BAKERSFIELD, CA, 93301",True,35.37812930900003,-119.01913307499996
1831348465,"ANCHOR ORTHOTICS & PROSTHETICS, INC.",5308871734,AUBURN,CA,95603,"11990 HERITAGE OAK PL, AUBURN, CA, 95603",True,38.94061666400006,-121.09938391299994
1477710234,A LADYS TOUCH INC.,4154546058,SAN RAFAEL,CA,94901,"612 D ST, SAN RAFAEL, CA, 94901",True,37.970189478000066,-122.53251835799995
1275785735,VETERANS ADMINISTRATION PALO ALTO HEALTH CARE SYSTEM,6504935000,PALO ALTO,CA,94304,"3801 MIRANDA AVE, PALO ALTO, CA, 94304",True,37.40279437600003,-122.14168274899998
1184811283,TIMOTHY D. BULGARELLI,6267937103,PASADENA,CA,91107,"454 N CRAIG AVE, PASADENA, CA, 91107",True,34.154121590000045,-118.10626287599996
1275785131,"TI-MED,INC.",3102121232,TORRANCE,CA,90501,"381 VAN NESS AVE, TORRANCE, CA, 90501",True,33.84522519700005,-118.31860722999994
1558455972,"F & N PHARMA,INC.",7148926916,WESTMINSTER,CA,92683,"8526 WESTMINSTER BLVD, WESTMINSTER, CA, 92683",True,33.75933484900003,-117.98065878399996
1164443099,ULTIMA RESOURCES INC,7149628833,FOUNTAIN VALLEY,CA,92708,"18675 BROOKHURST ST, FOUNTAIN VALLEY, CA, 92708",False,,
1164676219,SAGE TO SUMMIT,7608721756,BISHOP,CA,93514,"148 WILLOW ST, BISHOP, CA, 93514",True,37.362841365000065,-118.39425854299998
1609960731,F & N PHARMA INC,7148425390,HUNTINGTON BEACH,CA,92648,"18061 BEACH BLVD, HUNTINGTON BEACH, CA, 92648",False,,
1699920579,JOHNSON'S ORTHOPEDIC,8774832522,WILDOMAR,CA,92595,"24335 PRIELIPP RD, WILDOMAR, CA, 92595",True,33.59050016800006,-117.23614672999997
1881849537,GENESIS SURGICAL,9168011673,ROSEVILLE,CA,95747,"324 RAINBOW TROUT CT, ROSEVILLE, CA, 95747",True,38.80112638500003,-121.32454010299995
1932345964,BUTTE PROSTHETICS,5308934255,CHICO,CA,95926,"2260 ESPLANADE, CHICO, CA, 95926",True,39.751755683000056,-121.85642053999999
1801034319,"J & K ORTHOPEDICS, INC.",6263318856,COVINA,CA,91723,"224 W COLLEGE ST, COVINA, CA, 91723",True,34.08747634700006,-117.89295308199996
1518105840,STELLAR PROSTHETICS & ORTHOTICS,6265840805,LOS ALAMITOS,CA,90720,"3831 CATALINA ST, LOS ALAMITOS, CA, 90720",False,,
1841364726,HANGER PROSTHETICS & ORTHOTICS WEST INC,9257987852,WALNUT CREEK,CA,94598,"350 N WIGET LN, WALNUT CREEK, CA, 94598",False,,
1508887662,BOSTON SCIENTIFIC NEUROMODULATION CORPORATION,6619494000,VALENCIA,CA,91355,"25155 RYE CANYON LOOP, VALENCIA, CA, 91355",True,34.458033872000044,-118.57977585699996
1376759506,CHANNEL ISLANDS PROSTHETICS-ORTHOTICS,8054865531,OXNARD,CA,93030,"520 W 5TH ST, OXNARD, CA, 93030",True,34.19769815400008,-119.18267828499995
1487831558,KATHERINE W DORSCH,8314779596,SOQUEL,CA,95073,"3065 PORTER ST, SOQUEL, CA, 95073",True,36.98915073200004,-121.95729283899999
1891902524,CHANNEL ISLANDS PROSTHETICS-ORTHOTICS,8056581822,VENTURA,CA,93003,"4517 MARKET ST, VENTURA, CA, 93003",True,34.257247465000034,-119.23209224599998
1962643007,"ANCHOR ORTHOTICS & PROSTHETICS, INC",5308871734,AUBURN,CA,95603,"11990 HERITAGE OAK PL, AUBURN, CA, 95603",True,38.94061666400006,-121.09938391299994
1023251691,HEIDI'S IMAGE ENHANCEMENT CLINIC,5107148392,UNION CITY,CA,94587,"2600 CENTRAL AVE, UNION CITY, CA, 94587",True,37.591440841000065,-122.03988207299994
1992891998,PETER J VILLALPANDO,9258679500,SAN RAMON,CA,94583,"2570 SAN RAMON VALLEY BLVD, SAN RAMON, CA, 94583",True,37.77087298600003,-121.97330207599998
1144368390,"PROSTHETIC & ORTHOTIC GROUP OF VENTURA COUNTY , LLC",8053890272,CAMARILLO,CA,93010,"601 E DAILY DR, CAMARILLO, CA, 93010",True,34.218530061000024,-119.05821691799997
1831324474,TENNI-MOC'S,5624297777,LONG BEACH,CA,90815,"6502 E SPRING ST, LONG BEACH, CA, 90815",True,33.810475272000076,-118.10636556599997
1801822937,"THE SHOE TREE, INC",8057735571,PISMO BEACH,CA,93449,"801 DOLLIVER ST, PISMO BEACH, CA, 93449",True,35.14253538200006,-120.64299440599996
1497992861,"SUNNY HILLS PROSTHETIC SERVICES, INC.",7147384769,FULLERTON,CA,92832,"332 E COMMONWEALTH AVE, FULLERTON, CA, 92832",True,33.87036795200004,-117.91907123799996
1114948080,"KAWEAH ORTHOPEDIC & PROSTHETICS INC,.",5597411300,VISALIA,CA,93277,"2318 W SUNNYSIDE AVE, VISALIA, CA, 93277",True,36.30341727200005,-119.31619841099996
1225182033,JAMES J VONHOLLE,8586746263,SAN DIEGO,CA,92128,"11835 CARMEL MOUNTAIN RD, SAN DIEGO, CA, 92128",True,32.98091416600005,-117.07758014199999
1720311897,"DYNAMICBRACINGSOLUTIONS, INC.",6199723853,SAN DIEGO,CA,92123,"4373 VIEWRIDGE AVE, SAN DIEGO, CA, 92123",True,32.82134493600006,-117.12455723699998
1336472695,SHOE FIX AND PEDORTHIC CARE,5308887884,AUBURN,CA,95603,"605 HIGH ST, AUBURN, CA, 95603",True,38.90225631100003,-121.06816262399997
1639181811,STOCKTON HAND THERAPY & REHABILITATION,2099568737,STOCKTON,CA,95207,"1919 GRAND CANAL BLVD, STOCKTON, CA, 95207",True,37.98611680100004,-121.32913428699999
1144403056,KEVIN E CALVO,8582709972,SAN DIEGO,CA,92117,"3737 MORAGA AVE, SAN DIEGO, CA, 92117",True,32.80924599300005,-117.21134915099998
1902935091,"VALLEY FOOT AND ANKLE, INC.",8189076102,ENCINO,CA,91316,"5400 BALBOA BLVD, ENCINO, CA, 91316",True,34.16888296800005,-118.50108167199994
1457685877,"DEB MED, INC.",7604133947,YUCCA VALLEY,CA,92284,"57725 29 PALMS HWY, YUCCA VALLEY, CA, 92284",True,34.12638160100005,-116.40441378399998
1700828944,"BLUEBIRD ORTHOTICS AND PROSTHETICS, INC.",8588746750,SAN DIEGO,CA,92123,"4373 VIEWRIDGE AVE, SAN DIEGO, CA, 92123",True,32.82134493600006,-117.12455723699998
1720253305,"CORE PROSTHETICS LAB, INC.",9512468888,SUN CITY,CA,92586,"29723 NEW HUB DR, SUN CITY, CA, 92586",True,33.687236323000036,-117.17654950399998
1023298049,"OCOTILLO PHARMACY, INC.",7603527100,EL CENTRO,CA,92243,"1501 OCOTILLO DR, EL CENTRO, CA, 92243",True,32.777180893000036,-115.56940390499994
1912238114,URBAN TWIST,5595879545,HANFORD,CA,93230,"130 E 8TH ST, HANFORD, CA, 93230",True,36.32778627000005,-119.64539053499999
1003139866,WES SPHAR PEDORTHIC SERVICE,5302249420,REDDING,CA,96002,"C/O 2682 LA RINCONADA PLACE, REDDING, CA, 96002",True,40.537009685000044,-122.32181512299996
1346577160,"HARA ORTHOTICS AND PROSTHETICS,INC",7145251035,FULLERTON,CA,92833,"1343 W VALENCIA DR, FULLERTON, CA, 92833",True,33.866557639000064,-117.94892985899997
1508855776,GLOBAL PROSTHETICS & ORTHOTICS,3235654093,LOS ANGELES,CA,90047,"2021 W FLORENCE AVE, LOS ANGELES, CA, 90047",True,33.974583206000034,-118.31390604199999
1831370931,P V O HEALTH CARE,9096297615,POMONA,CA,91767,"367 ERVILLA ST, POMONA, CA, 91767",True,34.077838204000045,-117.74721541799994
1265602254,"MICHAEL A. AVAKIAN, D.P.M.",6263984069,PASADENA,CA,91107,"2544 E WASHINGTON BLVD, PASADENA, CA, 91107",True,34.169130531000064,-118.09821325999997
1669546545,HANGER PROSTHETICS & ORTHOTICS WEST INC,9253715043,LIVERMORE,CA,94551,"4659 LAS POSITAS RD, LIVERMORE, CA, 94551",True,37.69546577400007,-121.73958803099998
1114091097,HANGER PROSTHETICS & ORTHOTICS WEST INC,2098327407,TRACY,CA,95376,"2251 WEST GRANTLINE ROAD, TRACY, CA, 95376",True,37.75419605500008,-121.45706873899996
1467580423,MISS STEVENS FOR LINGERIE,3102787987,LOS ANGELES,CA,90064,"2235 S SEPULVEDA BLVD, LOS ANGELES, CA, 90064",True,34.039636710000025,-118.43741664599997
1043384191,HANGER PROSTHETICS & ORTHOTICS WEST INC,5107240400,PINOLE,CA,94564,"1660 SAN PABLO AVE, PINOLE, CA, 94564",True,38.004240082000024,-122.29785042999998
1417261579,LEGACY MEDICAL EQUIPMENT,5302411500,REDDING,CA,96002,"3310 CHURN CREEK RD, REDDING, CA, 96002",True,40.55959241100004,-122.35309017799995
1932196847,CORDELIA KNOTT WELLNESS FOUNDATION,7145415563,ORANGE,CA,92868,"230 S MAIN ST, ORANGE, CA, 92868",True,33.78520903000003,-117.86729099399997
1861707416,"BACKJOY ORTHOTICS, LLC",3109287751,VALENCIA,CA,91355,"25852 MC BEAN PARKWAY, VALENCIA, CA, 91355",False,,
1659476349,MARC RHEINGOLD,3103202110,TORRANCE,CA,90501,"2375 TORRANCE BLVD, TORRANCE, CA, 90501",True,33.83638650800003,-118.325106474
1891863007,"HANGER PROSTHETICS & ORTHOTICS WEST, INC.",5305281795,RED BLUFF,CA,96080,"24 ANTELOPE BLVD, RED BLUFF, CA, 96080",False,,
1730274903,SIMISOLA PHARMACY INC,3106776522,INGLEWOOD,CA,90303,"11011 CRENSHAW BLVD, INGLEWOOD, CA, 90303",True,33.93566375800003,-118.32640929799999
1851463038,"ANGEL MEDICAL SUPPLY, INC.",9096203940,POMONA,CA,91766,"604 W MISSION BLVD, POMONA, CA, 91766",True,34.054966206000074,-117.75561643399999
1083855373,"JTS MANAGEMENT, INC.",9097993900,REDLANDS,CA,92374,"25809 BUSINESS CENTER DR, REDLANDS, CA, 92374",True,34.06533157800004,-117.24185338899997
1568557478,RGP ORTHOPEDIC APPLIANCE CO INC,6195823871,SAN DIEGO,CA,92115,"6147 UNIVERSITY AVE, SAN DIEGO, CA, 92115",True,32.75318313900004,-117.06336750499997
1497089023,"OK MEDICAL EQUIPMENTS AND SUPPLY, LLC",3237475307,INGLEWOOD,CA,90302,"1626 CENTINELA AVE, INGLEWOOD, CA, 90302",True,33.97707969800007,-118.36737564499998
1588746887,DESERT PROSTHETICS & ORTHOTICS,7607704620,CATHEDRAL CITY,CA,92234,"68860 PEREZ RD, CATHEDRAL CITY, CA, 92234",False,,
1992008387,"CAROL LEWIS STOLPE, BCO, LLC",3102718801,BEVERLY HILLS,CA,90210,"435 N BEDFORD DR, BEVERLY HILLS, CA, 90210",True,34.06834997400006,-118.40548697499997
1588967962,DESERT PROSTHETICS & ORTHOTICS GROUP,7607704620,INDIO,CA,92201,"81709 DR CARREON BLVD, INDIO, CA, 92201",True,33.707349538000074,-116.24033798799996
1518980515,"CENTER FOR INDEPENDENT REHABILITATIVE SERVICES, INC",5106539834,OAKLAND,CA,94609,"430 40TH STREET, OAKLAND, CA, 94609",True,37.828694676000055,-122.26118527399996
1245534510,"AESTHETIC PROSTHETICS, INC.",6263450050,PASADENA,CA,91104,"1095 N ALLEN AVE, PASADENA, CA, 91104",True,34.16494376900005,-118.11308025199997
1568617868,ORANGE COAST PROSTHETICS INC.,7146372788,ORANGE,CA,92865,"2324 N BATAVIA ST, ORANGE, CA, 92865",True,33.82739129200007,-117.86199735699995
1831421742,FOLSOM MEDICAL SUPPLY LLC,9162938897,FOLSOM,CA,95630,"422 E BIDWELL ST, FOLSOM, CA, 95630",True,38.67382790700003,-121.16668349599996
1538466644,"PRECISION ORTHOTICS & PROSTHETICS, INC",7602417774,VICTORVILLE,CA,92395,"15586 7TH STREET, VICTORVILLE, CA, 92395",True,34.535282307000045,-117.29405366999998
1982903720,"JACKRABBIT SHOES AND ORTHOTICS, INC.",7077511630,BENICIA,CA,94510,"4576 E 2ND ST, BENICIA, CA, 94510",True,38.081097337000074,-122.13105725899999
1598701427,CENTER FOR INDEPENDENT REHABILITATIVE SERVICES INC,2095491000,MODESTO,CA,95355,"937 COFFEE RD, MODESTO, CA, 95355",True,37.65632961600005,-120.97558586299999
1871808295,CENTER FOR INDEPENDENT REHABILITATIVE SERVICES,2099424166,STOCKTON,CA,95204,"3215 N CALIFORNIA ST, STOCKTON, CA, 95204",True,37.98097165100006,-121.29327539099995
1962665802,SMART PROSTHETICS ORTHOTICS INC,3236621100,LOS ANGELES,CA,90027,"1407 N VERMONT AVE, LOS ANGELES, CA, 90027",True,34.09642796400004,-118.29175704199997
1679566517,PHARMKEE INC.,5598469397,KERMAN,CA,93630,"15051 W WHITESBRIDGE AVE, KERMAN, CA, 93630",True,36.73492335700007,-120.06089989799995
1407178536,"TOUCH LIFE CENTER-GLENDALE, LLC",8182916268,GLENDALE,CA,91203,"450 N BRAND BLVD, GLENDALE, CA, 91203",False,,
1780915744,LOS ANGELES ORTHOPEDIC GROUP INC,5626330809,LAKEWOOD,CA,90712,"5257 PARAMOUNT BLVD, LAKEWOOD, CA, 90712",True,33.85330800000003,-118.15985791799994
